Time (s), INST BN VOLTS
0.4164388, 2439.96411132813
0.4166994, 3153.84008789063
0.41696, 3857.06127929688
0.4172206, 4597.57421875
0.4174812, 5316.77783203125
0.4177418, 5934.759765625
0.4180024, 6451.52099609375
0.418263, 6851.078125
0.4185236, 7144.0869140625
0.4187842, 7442.42333984375
0.4190448, 7703.46728515625
0.4193054, 7959.18408203125
0.419566, 8113.6796875
0.4198266, 8156.29931640625
0.4200872, 8166.9541015625
0.4203478, 8044.42333984375
0.4206084, 7815.34375
0.420869, 7501.02490234375
0.4211296, 7085.4853515625
0.4213902, 6600.68896484375
0.4216508, 6073.27294921875
0.4219114, 5535.20263671875
0.422172, 4981.1494140625
0.4224326, 4400.45947265625
0.4226932, 3782.47705078125
0.4229538, 3100.56567382813
0.4232144, 2344.0703125
0.423475, 1528.97314453125
0.4237356, 676.583923339844
0.4239962, -149.168106079102
0.4242568, -937.628112792969
0.4245174, -1667.486328125
0.424778, -2365.38012695313
0.4250386, -3063.27368164063
0.4252992, -3766.49487304688
0.4255598, -4507.0078125
0.4258204, -5231.53857421875
0.426081, -5865.50341796875
0.4263416, -6414.22900390625
0.4266022, -6824.44091796875
0.4268628, -7154.74169921875
0.4271234, -7517.00732421875
0.427384, -7794.03369140625
0.4276446, -8039.095703125
0.4279052, -8161.62646484375
0.4281658, -8166.9541015625
0.4284264, -8145.64453125
0.428687, -8028.44091796875
0.4289476, -7810.01611328125
0.4292082, -7511.6796875
0.4294688, -7128.10498046875
0.4297294, -6675.27294921875
0.42999, -6153.1845703125
0.4302506, -5593.80419921875
0.4305112, -5007.78662109375
0.4307718, -4400.45947265625
0.4310324, -3750.51245117188
0.431293, -3063.27368164063
0.4315536, -2317.43310546875
0.4318142, -1523.64575195313
0.4320748, -703.221069335938
0.4323354, 111.876083374023
0.432596, 916.318420410156
0.4328566, 1667.486328125
0.4331172, 2381.3623046875
0.4333778, 3095.23828125
0.4336384, 3814.44165039063
0.433899, 4560.2822265625
0.4341596, 5263.50341796875
0.4344202, 5881.4853515625
0.4346808, 6398.24658203125
0.4349414, 6803.13134765625
0.435202, 7154.74169921875
0.4354626, 7596.9189453125
0.4357232, 7985.8212890625
0.4359838, 8246.865234375
0.4362444, 8353.4140625
0.436505, 8289.4853515625
0.4367656, 8230.8828125
0.4370262, 8076.3876953125
0.4372868, 7836.6533203125
0.4375474, 7532.98974609375
0.437808, 7170.72412109375
0.4380686, 6723.2197265625
0.4383292, 6217.11376953125
0.4385898, 5679.04296875
0.4388504, 5124.990234375
0.439111, 4549.62744140625
0.4393716, 3899.6806640625
0.4396322, 3175.14990234375
0.4398928, 2376.03491210938
0.4401534, 1534.30053710938
0.440414, 676.583923339844
0.4406746, -170.477844238281
0.4409352, -980.24755859375
0.4411958, -1699.45092773438
0.4414564, -2386.68969726563
0.441717, -3084.58349609375
0.4419776, -3803.78686523438
0.4422382, -4538.97265625
0.4424988, -5247.52099609375
0.4427594, -5870.83056640625
0.44302, -6430.2109375
0.4432806, -6845.7509765625
0.4435412, -7181.37890625
0.4438018, -7586.26416015625
0.4440624, -7868.61767578125
0.444323, -8071.060546875
0.4445836, -8150.9716796875
0.4448442, -8119.00732421875
0.4451048, -8108.3525390625
0.4453654, -7991.14892578125
0.445626, -7772.72412109375
0.4458866, -7485.04296875
0.4461472, -7149.41455078125
0.4464078, -6685.927734375
0.4466684, -6169.1669921875
0.446929, -5609.78662109375
0.4471896, -5055.7333984375
0.4474502, -4437.75146484375
0.4477108, -3798.45947265625
0.4479714, -3100.56567382813
0.448232, -2354.72509765625
0.4484926, -1528.97314453125
0.4487532, -660.601623535156
0.4490138, 191.787567138672
0.4492744, 969.592712402344
0.449535, 1736.74304199219
0.4497956, 2450.61889648438
0.4500562, 3153.84008789063
0.4503168, 3867.71606445313
0.4505774, 4597.57421875
0.450838, 5290.140625
0.4510986, 5934.759765625
0.4513592, 6446.193359375
0.4516198, 6835.09619140625
0.4518804, 7138.759765625
0.452141, 7527.662109375
0.4524016, 7788.70654296875
0.4526622, 8071.060546875
0.4529228, 8140.31689453125
0.4531834, 8156.29931640625
0.453444, 8140.31689453125
0.4537046, 8028.44091796875
0.4539652, 7794.03369140625
0.4542258, 7463.73291015625
0.4544864, 7074.83056640625
0.454747, 6606.0166015625
0.4550076, 6073.27294921875
0.4552682, 5529.875
0.4555288, 4965.1669921875
0.4557894, 4395.1318359375
0.45605, 3755.83984375
0.4563106, 3063.27368164063
0.4565712, 2296.12353515625
0.4568318, 1486.35363769531
0.4570924, 633.964477539063
0.457353, -191.787567138672
0.4576136, -985.575012207031
0.4578742, -1704.77844238281
0.4581348, -2407.99951171875
0.4583954, -3105.89306640625
0.458656, -3819.76904296875
0.4589166, -4549.62744140625
0.4591772, -5263.50341796875
0.4594378, -5886.81298828125
0.4596984, -6419.55615234375
0.459959, -6824.44091796875
0.4602196, -7138.759765625
0.4604802, -7463.73291015625
0.4607408, -7751.41455078125
0.4610014, -7996.47607421875
0.461262, -8129.662109375
0.4615226, -8129.662109375
0.4617832, -8119.00732421875
0.4620438, -7996.47607421875
0.4623044, -7767.396484375
0.462565, -7458.40576171875
0.4628256, -7074.83056640625
0.4630862, -6621.99853515625
0.4633468, -6126.54736328125
0.4636074, -5561.83935546875
0.463868, -4986.47705078125
0.4641286, -4373.822265625
0.4643892, -3734.5302734375
0.4646498, -3020.654296875
0.4649104, -2258.83129882813
0.465171, -1433.07934570313
0.4654316, -612.654724121094
0.4656922, 197.115005493164
0.4659528, 990.902465820313
0.4662134, 1747.39782714844
0.466474, 2439.96411132813
0.4667346, 3153.84008789063
0.4669952, 3873.04345703125
0.4672558, 4608.22900390625
0.4675164, 5332.759765625
0.467777, 5945.41455078125
0.4680376, 6472.83056640625
0.4682982, 6861.73291015625
0.4685588, 7176.0517578125
0.4688194, 7522.3349609375
0.46908, 7794.03369140625
0.4693406, 8017.7861328125
0.4696012, 8140.31689453125
0.4698618, 8140.31689453125
0.4701224, 8129.662109375
0.470383, 8028.44091796875
0.4706436, 7799.361328125
0.4709042, 7495.69775390625
0.4711648, 7106.794921875
0.4714254, 6637.98095703125
0.471686, 6115.892578125
0.4719466, 5551.1845703125
0.4722072, 5002.458984375
0.4724678, 4416.44140625
0.4727284, 3798.45947265625
0.472989, 3089.91088867188
0.4732496, 2344.0703125
0.4735102, 1518.31823730469
0.4737708, 660.601623535156
0.4740314, -181.132705688477
0.474292, -980.24755859375
0.4745526, -1726.08813476563
0.4748132, -2407.99951171875
0.4750738, -3127.20288085938
0.4753344, -3835.75146484375
0.475595, -4576.2646484375
0.4758556, -5268.83056640625
0.4761162, -5881.4853515625
0.4763768, -6424.8837890625
0.4766374, -6824.44091796875
0.476898, -7128.10498046875
0.4771586, -7474.3876953125
0.4774192, -7756.74169921875
0.4776798, -8007.13134765625
0.4779404, -8113.6796875
0.478201, -8108.3525390625
0.4784616, -8124.33447265625
0.4787222, -8033.76806640625
0.4789828, -7804.6884765625
0.4792434, -7490.3701171875
0.479504, -7096.14013671875
0.4797646, -6616.67138671875
0.4800252, -6094.5830078125
0.4802858, -5540.52978515625
0.4805464, -4933.20263671875
0.480807, -4352.51220703125
0.4810676, -3713.22045898438
0.4813282, -3041.9638671875
0.4815888, -2264.15893554688
0.4818494, -1454.38903808594
0.48211, -628.637023925781
0.4823706, 213.097305297852
0.4826312, 996.229858398438
0.4828918, 1758.052734375
0.4831524, 2471.9287109375
0.483413, 3175.14990234375
0.4836736, 3873.04345703125
0.4839342, 4602.90185546875
0.4841948, 5311.4501953125
0.4844554, 5918.77734375
0.484716, 6440.86572265625
0.4849766, 6819.11376953125
0.4852372, 7133.43212890625
0.4854978, 7511.6796875
0.4857584, 7799.361328125
0.486019, 8049.75048828125
0.4862796, 8156.29931640625
0.4865402, 8150.9716796875
0.4868008, 8145.64453125
0.4870614, 8039.095703125
0.487322, 7831.32568359375
0.4875826, 7522.3349609375
0.4878432, 7128.10498046875
0.4881038, 6653.96337890625
0.4883644, 6131.875
0.488625, 5593.80419921875
0.4888856, 5029.09619140625
0.4891462, 4453.7333984375
0.4894068, 3702.56567382813
0.4896674, 2940.74267578125
0.489928, 2109.66333007813
0.4901886, 1267.92895507813
0.4904492, 399.557434082031
0.4907098, -399.557434082031
0.4909704, -1092.12365722656
0.491231, -1747.39782714844
0.4914916, -2434.63671875
0.4917522, -3164.49487304688
0.4920128, -3857.06127929688
0.4922734, -4624.21142578125
0.492534, -5316.77783203125
0.4927946, -5918.77734375
0.4930552, -6419.55615234375
0.4933158, -6808.458984375
0.4935764, -7192.0341796875
0.493837, -7580.9365234375
0.4940976, -7873.9453125
0.4943582, -8087.04248046875
0.4946188, -8204.24609375
0.4948794, -8182.9365234375
0.49514, -8129.662109375
0.4954006, -7969.8388671875
0.4956612, -7730.1044921875
0.4959218, -7458.40576171875
0.4961824, -7101.4677734375
0.496443, -6637.98095703125
0.4967036, -6105.23779296875
0.4969642, -5503.23779296875
0.4972248, -4853.291015625
0.4974854, -4176.70703125
0.497746, -3489.46826171875
0.4980066, -2818.2119140625
0.4982672, -2099.00854492188
0.4985278, -1363.82275390625
0.4987884, -570.035278320313
0.499049, 223.752166748047
0.4993096, 1033.52197265625
0.4995702, 1805.99963378906
0.4998308, 2535.85791015625
0.5000914, 3249.73388671875
0.500352, 3920.990234375
0.5006126, 4592.2470703125
0.5008732, 5258.17578125
0.5011338, 5796.24658203125
0.5013944, 6328.98974609375
0.501655, 6643.30859375
0.5019156, 7889.927734375
0.5021762, 8971.396484375
0.5024368, 9823.78515625
0.5026974, 10228.6708984375
0.502958, 10415.130859375
0.5032186, 10452.4228515625
0.5034792, 10388.4931640625
0.5037398, 10202.033203125
0.5040004, 9978.28125
0.504261, 9674.6171875
0.5045216, 9259.078125
0.5047822, 8689.04296875
0.5050428, 7964.51171875
0.5053034, 7042.86572265625
0.505564, 5977.37939453125
0.5058246, 4831.9814453125
0.5060852, 3734.5302734375
0.5063458, 2748.955078125
0.5066064, 1811.32702636719
0.506867, 910.990966796875
0.5071276, -10.6548652648926
0.5073882, -974.920166015625
0.5076488, -1965.82263183594
0.5079094, -2999.34448242188
0.50817, -4022.21166992188
0.5084306, -5039.7509765625
0.5086912, -5993.36181640625
0.5089518, -6930.98974609375
0.5092124, -7772.72412109375
0.509473, -8459.962890625
0.5097336, -9035.3251953125
0.5099942, -9477.5029296875
0.5102548, -9802.4755859375
0.5105154, -10047.5380859375
0.510776, -10239.3251953125
0.5110366, -10356.529296875
0.5112972, -10425.78515625
0.5115578, -10372.5107421875
0.5118184, -10308.58203125
0.512079, -10138.1044921875
0.5123396, -9871.732421875
0.5126002, -9498.8125
0.5128608, -8998.033203125
0.5131214, -8342.759765625
0.513382, -7570.28173828125
0.5136426, -6701.91015625
0.5139032, -5753.626953125
0.5141638, -4778.70703125
0.5144244, -3803.78686523438
0.514685, -2828.86669921875
0.5149456, -1848.619140625
0.5152062, -847.061767578125
0.5154668, 165.150405883789
0.5157274, 1203.99975585938
0.515988, 2221.53930664063
0.5162486, 3223.0966796875
0.5165092, 4182.03466796875
0.5167698, 5124.990234375
0.5170304, 6019.99853515625
0.517291, 6920.3349609375
0.5175516, 7751.41455078125
0.5178122, 8481.2724609375
0.5180728, 9120.564453125
0.5183334, 9621.3427734375
0.518594, 9956.9716796875
0.5188546, 10170.068359375
0.5191152, 10297.9267578125
0.5193758, 10388.4931640625
0.5196364, 10447.095703125
0.519897, 10409.802734375
0.5201576, 10377.8388671875
0.5204182, 10223.3427734375
0.5206788, 9951.6435546875
0.5209394, 9557.4140625
0.5212, 9008.6884765625
0.5214606, 8284.1572265625
0.5217212, 7463.73291015625
0.5219818, 6574.0517578125
0.5222424, 5652.40576171875
0.522503, 4709.4501953125
0.5227636, 3750.51245117188
0.5230242, 2796.90209960938
0.5232848, 1816.65454101563
0.5235454, 815.09716796875
0.523806, -207.769866943359
0.5240666, -1219.98205566406
0.5243272, -2205.55712890625
0.5245878, -3159.16748046875
0.5248484, -4102.123046875
0.525109, -5050.40625
0.5253696, -5961.39697265625
0.5256302, -6893.69775390625
0.5258908, -7767.396484375
0.5261514, -8523.8916015625
0.526412, -9163.18359375
0.5266726, -9647.98046875
0.5269332, -9967.6259765625
0.5271938, -10170.068359375
0.5274544, -10292.599609375
0.527715, -10388.4931640625
0.5279756, -10447.095703125
0.5282362, -10415.130859375
0.5284968, -10361.8564453125
0.5287574, -10196.7060546875
0.529018, -9909.0244140625
0.5292786, -9498.8125
0.5295392, -8939.431640625
0.5297998, -8236.2109375
0.5300604, -7437.095703125
0.530321, -6579.37939453125
0.5305816, -5668.38818359375
0.5308422, -4741.4150390625
0.5311028, -3771.822265625
0.5313634, -2807.55688476563
0.531624, -1821.98193359375
0.5318846, -815.09716796875
0.5321452, 197.115005493164
0.5324058, 1235.96435546875
0.5326664, 2242.84912109375
0.532927, 3249.73388671875
0.5331876, 4208.671875
0.5334482, 5167.609375
